timestamp,msg_name,payload,ack,msg_type,uniq_id
13:35:51.527115,MSG_PRESSURE_GET_AIR_REL_PA_VAL,0.0,5,65,0000
13:35:51.528149,MSG_PRESSURE_GET_LC1_ACT_RAW_VAL,57384,5,65,0000
13:35:51.542112,MSG_PRESSURE_GET_LC2_ACT_RAW_VAL,60706,5,65,0000
13:35:51.544105,MSG_PRESSURE_GET_LC1_REL_RAW_VAL,0,5,65,0000
13:35:51.545105,MSG_PRESSURE_GET_LC2_REL_RAW_VAL,0,5,65,0000
13:35:51.546099,MSG_PRESSURE_GET_LC1_REL_PA_VAL,0.0,5,65,0000
13:35:51.547100,MSG_PRESSURE_GET_LC2_REL_PA_VAL,0.0,5,65,0000
13:35:51.782692,MSG_PRESSURE_GET_AIR_ACT_PA_VAL,0.0,5,65,0000
13:35:51.783685,MSG_PRESSURE_GET_AIR_REL_PA_VAL,0.0,5,65,0000
13:35:51.784682,MSG_PRESSURE_GET_LC1_ACT_RAW_VAL,57384,5,65,0000
13:35:51.785679,MSG_PRESSURE_GET_LC2_ACT_RAW_VAL,60706,5,65,0000
13:35:51.786677,MSG_PRESSURE_GET_LC1_REL_RAW_VAL,0,5,65,0000
13:35:51.787674,MSG_PRESSURE_GET_LC2_REL_RAW_VAL,0,5,65,0000
13:35:51.798645,MSG_PRESSURE_GET_LC1_REL_PA_VAL,0.0,5,65,0000
13:35:51.799643,MSG_PRESSURE_GET_LC2_REL_PA_VAL,0.0,5,65,0000
13:35:52.039002,MSG_PRESSURE_GET_AIR_ACT_PA_VAL,0.0,5,65,0000
13:35:52.039999,MSG_PRESSURE_GET_AIR_REL_PA_VAL,0.0,5,65,0000
13:35:52.040996,MSG_PRESSURE_GET_LC1_ACT_RAW_VAL,57383,5,65,0000
13:35:52.041994,MSG_PRESSURE_GET_LC2_ACT_RAW_VAL,60704,5,65,0000
13:35:52.042991,MSG_PRESSURE_GET_LC1_REL_RAW_VAL,0,5,65,0000
13:35:52.043988,MSG_PRESSURE_GET_LC2_REL_RAW_VAL,0,5,65,0000
13:35:52.044986,MSG_PRESSURE_GET_LC1_REL_PA_VAL,0.0,5,65,0000
13:35:52.045983,MSG_PRESSURE_GET_LC2_REL_PA_VAL,0.0,5,65,0000
13:35:52.278399,MSG_PRESSURE_GET_AIR_ACT_PA_VAL,0.0,5,65,0000
13:35:52.279403,MSG_PRESSURE_GET_AIR_REL_PA_VAL,0.0,5,65,0000
13:35:52.280394,MSG_PRESSURE_GET_LC1_ACT_RAW_VAL,57383,5,65,0000
13:35:52.281644,MSG_PRESSURE_GET_LC2_ACT_RAW_VAL,60703,5,65,0000
13:35:52.294475,MSG_PRESSURE_GET_LC1_REL_RAW_VAL,0,5,65,0000
13:35:52.295472,MSG_PRESSURE_GET_LC2_REL_RAW_VAL,0,5,65,0000
13:35:52.296470,MSG_PRESSURE_GET_LC1_REL_PA_VAL,0.0,5,65,0000
13:35:52.296470,MSG_PRESSURE_GET_LC2_REL_PA_VAL,0.0,5,65,0000
13:35:52.534573,MSG_PRESSURE_GET_AIR_ACT_PA_VAL,0.0,5,65,0000
13:35:52.535571,MSG_PRESSURE_GET_AIR_REL_PA_VAL,0.0,5,65,0000
13:35:52.536569,MSG_PRESSURE_GET_LC1_ACT_RAW_VAL,57383,5,65,0000
13:35:52.537565,MSG_PRESSURE_GET_LC2_ACT_RAW_VAL,60701,5,65,0000
13:35:52.538562,MSG_PRESSURE_GET_LC1_REL_RAW_VAL,0,5,65,0000
13:35:52.539560,MSG_PRESSURE_GET_LC2_REL_RAW_VAL,0,5,65,0000
